wavenumber,intensity
3476.0,0.3310751345233449
3472.0,0.3336382488670823
3468.0,0.34526308009688683
3464.0,0.3481693923587124
3460.0,0.355389547783788
3456.0,0.36333138445339447
3452.0,0.37083922717325296
3448.0,0.3768708390337903
3444.0,0.38083661739444147
3440.0,0.38676950783325903
3436.0,0.3943354341049762
3432.0,0.39991594414138015
3428.0,0.40422418926406345
3424.0,0.4120370600738357
3420.0,0.41874392351736434
3416.0,0.4224507472695449
3412.0,0.4304187318028254
3408.0,0.4330845238434208
3404.0,0.43671520661316715
3400.0,0.44176977226780934
3396.0,0.4447614701938523
3392.0,0.4478919241877382
3388.0,0.45473197334753634
3384.0,0.4556399314604272
3380.0,0.45993253812080237
3376.0,0.4635011709103718
3372.0,0.4672011295183201
3368.0,0.46981922147964833
3364.0,0.47118027811951396
3360.0,0.4690880645315607
3356.0,0.47411586244919074
3352.0,0.47425212234271846
3348.0,0.4765473868529957
3344.0,0.4794099720954025
3340.0,0.47938288880217467
3336.0,0.4782475315901013
3332.0,0.47853946511686085
3328.0,0.4739600866478344
3324.0,0.47642462215134973
3320.0,0.47607276263812176
3316.0,0.47189374522093996
3312.0,0.4722948558927697
3308.0,0.4686026182671958
3304.0,0.46894972524290623
3300.0,0.46646022022157185
3296.0,0.4601845140574348
3292.0,0.46091304232420055
3288.0,0.45406953737235883
3284.0,0.4547729826290982
3280.0,0.44561030479118124
3276.0,0.4424186885989868
3272.0,0.4381777383062048
3268.0,0.4314817762792682
3264.0,0.4245462423044058
3260.0,0.4212032094432387
3256.0,0.41956931238388423
3252.0,0.41117349507223355
3248.0,0.4054222178266896
3244.0,0.4031893665659989
3240.0,0.3950697397632012
3236.0,0.3892725466970822
3232.0,0.38322217401688896
3228.0,0.37324567638522005
3224.0,0.3687409604553653
3220.0,0.36212860666452196
3216.0,0.3547646979929186
3212.0,0.3460801412813506
3208.0,0.34231895914168514
3204.0,0.33115297142366984
3200.0,0.3256394198370099
3196.0,0.3189155285137661
3192.0,0.3127194185432736
3188.0,0.30823601780177556
3184.0,0.30288991620959693
3180.0,0.2960684338823343
3176.0,0.2873203583212398
3172.0,0.27972029304286167
3168.0,0.2673626009044893
3164.0,0.26756550553626296
3160.0,0.2639210387551071
3156.0,0.25302922984593007
3152.0,0.24616920131509734
3148.0,0.24080918299990073
3144.0,0.23472942000968866
3140.0,0.227569842289406
3136.0,0.22076667706768452
3132.0,0.21665885700757043
3128.0,0.2078411735491029
3124.0,0.20172076679702192
3120.0,0.2033843131621205
3116.0,0.19522495145862165
3112.0,0.19338060397282547
3108.0,0.19122276557071574
3104.0,0.18710547543502598
3100.0,0.18052571212531504
3096.0,0.17969586485142403
3092.0,0.17460414649712455
3088.0,0.1751223586744473
3084.0,0.1763517783800906
3080.0,0.17381102224192738
3076.0,0.16811380791044847
3072.0,0.16998606460576976
3068.0,0.17417611039464856
3064.0,0.18036665910702143
3060.0,0.180655737991719
3056.0,0.18373443177467477
3052.0,0.18464522659012966
3048.0,0.19201343523678246
3044.0,0.19221173337551722
3040.0,0.20305781431266348
3036.0,0.21088007897764358
3032.0,0.2135263247271463
3028.0,0.22441200928246496
3024.0,0.22826872291944714
3020.0,0.23778649579999453
3016.0,0.2452482735543003
3012.0,0.2539019124378268
3008.0,0.2650418938469404
3004.0,0.2720123721822407
3000.0,0.2770478366275376
2996.0,0.2808169732598288
2992.0,0.2957658790627167
2988.0,0.3027123889249515
2984.0,0.3081949689239956
2980.0,0.312790672275328
2976.0,0.3224055840644661
2972.0,0.32009368995397286
2968.0,0.32562161446559873
2964.0,0.3267566326404356
2960.0,0.3318321838302787
2956.0,0.33039575061420695
2952.0,0.3345825566119663
2948.0,0.3281895807758759
2944.0,0.32422197158169386
2940.0,0.3211520449713067
2936.0,0.3126413285563095
2932.0,0.3048806636417412
2928.0,0.29997715054053814
2924.0,0.28879521597558255
2920.0,0.28170781666612954
2916.0,0.2696485922842217
2912.0,0.2578116424845756
2908.0,0.2458367132699171
2904.0,0.2333189824553173
2900.0,0.22191983804124488
2896.0,0.20789279193174598
2892.0,0.192465171476156
2888.0,0.18447240663682343
2884.0,0.17169435372018732
2880.0,0.15862794046520703
2876.0,0.15226555023758953
2872.0,0.1398936117632833
2868.0,0.12779475766661286
2864.0,0.12248424247543054
2860.0,0.11336976270142335
2856.0,0.10414281077535519
2852.0,0.10172826872140688
2848.0,0.09327047718056333
2844.0,0.09175414723559888
2840.0,0.08410690486105234
2836.0,0.08403389319084066
2832.0,0.07965293571605658
2828.0,0.07623484532555029
2824.0,0.0721631303473331
2820.0,0.07353247134657441
2816.0,0.07112004236729419
2812.0,0.06807416041884581
2808.0,0.06889947134383516
2804.0,0.06484047319078348
2800.0,0.06366466190761406
2796.0,0.06551359745436357
2792.0,0.06544820478214516
2788.0,0.06586012023349275
2784.0,0.06490963042323117
2780.0,0.06709599145005499
2776.0,0.06191406696167108
2772.0,0.06554585231937088
2768.0,0.06479848874824307
2764.0,0.06701359041916431
2760.0,0.06451455938880941
2756.0,0.06486541135116641
2752.0,0.06772396188837251
2748.0,0.06575995801717673
2744.0,0.06534545803270404
2740.0,0.06330221724282974
2736.0,0.0643063332441936
2732.0,0.0606603926464333
2728.0,0.06220471090820755
2724.0,0.06510281459054146
2720.0,0.06015663743324528
2716.0,0.06379629967240487
2712.0,0.06353116051369263
2708.0,0.06414824569255473
2704.0,0.05984182022034358
2700.0,0.05902717607921727
2696.0,0.06515298575798066
2692.0,0.06299116487959201
2688.0,0.06341727931905036
2684.0,0.0656493211623473
2680.0,0.0625752537500977
2676.0,0.05810379190873388
2672.0,0.061206022369278024
2668.0,0.06325928523247198
2664.0,0.060558933875072996
2660.0,0.06058678555794359
2656.0,0.059768433726934675
2652.0,0.06368326970442492
2648.0,0.063007760699205
2644.0,0.05667358304124622
2640.0,0.06387292034131739
2636.0,0.058287204686325894
2632.0,0.0636622738035574
2628.0,0.05675209390629587
2624.0,0.06135823807412434
2620.0,0.057799989891725655
2616.0,0.05840277640965845
2612.0,0.06026656740632818
2608.0,0.05681103511232554
2604.0,0.058717109747374215
2600.0,0.058503819555046375
2596.0,0.060080742315909576
2592.0,0.060248375740413945
2588.0,0.061098069163163626
2584.0,0.057781456916178406
2580.0,0.05783407450530661
2576.0,0.05573210758060075
2572.0,0.05519842509786465
2568.0,0.053963417893999346
2564.0,0.05603784715210136
2560.0,0.0566993381571322
2556.0,0.056334887956363884
2552.0,0.0573611197257323
2548.0,0.05343446676059896
2544.0,0.05955703194891585
2540.0,0.05666376791110664
2536.0,0.05820658153720554
2532.0,0.056694287886215354
2528.0,0.054247429093042566
2524.0,0.05535845199817225
2520.0,0.04943636957175227
2516.0,0.056496336881979727
2512.0,0.05597855727445558
2508.0,0.058604410463293795
2504.0,0.0527401491718063
2500.0,0.056180822904551134
2496.0,0.05582505697171537
2492.0,0.05401901122803554
2488.0,0.053729858650818516
2484.0,0.05444684050516189
2480.0,0.058907756970991126
2476.0,0.05906268970348029
2472.0,0.05437381849193024
2468.0,0.057090823247345455
2464.0,0.05855004743267292
2460.0,0.05844139958263487
2456.0,0.054947147979925
2452.0,0.056981357563206506
2448.0,0.0555197647565389
2444.0,0.060635839513710495
2440.0,0.06400997074103122
2436.0,0.058939813154928876
2432.0,0.05497152156527287
2428.0,0.06112574988665599
2424.0,0.06282970309197897
2420.0,0.06290170951274443
2416.0,0.0605021613430199
2412.0,0.06146046232625
2408.0,0.060817181681165636
2404.0,0.062293181026797415
2400.0,0.0629567109675008
2396.0,0.059785034680633606
2392.0,0.060333263216675675
2388.0,0.0610321121378248
2384.0,0.061458424129872895
2380.0,0.06249979213695321
2376.0,0.06454404816699172
2372.0,0.059876458779128
2368.0,0.06450135280614216
2364.0,0.06243636281303202
2360.0,0.05725494899836546
2356.0,0.06233682427943502
2352.0,0.06272529220395079
2348.0,0.06449362904488151
2344.0,0.06469138145610918
2340.0,0.06360311985111546
2336.0,0.0620787474846721
2332.0,0.0656928514131816
2328.0,0.06250037443332722
2324.0,0.06153247534231998
2320.0,0.06266835816029571
2316.0,0.06290320871027182
2312.0,0.06376827281854416
2308.0,0.06310362532619572
2304.0,0.0632607682473072
2300.0,0.06544971274492845
2296.0,0.06552347301159671
2292.0,0.06494735233922042
2288.0,0.06320126262034319
2284.0,0.06241167088521182
2280.0,0.06319644260395445
2276.0,0.06326845783910191
2272.0,0.06513497142610991
2268.0,0.06277060232034211
2264.0,0.06078967839854261
2260.0,0.061382219024123504
2256.0,0.06643280401609673
2252.0,0.06087729522059238
2248.0,0.06004425378505405
2244.0,0.061809343414975335
2240.0,0.06572783688201465
2236.0,0.06220441218292168
2232.0,0.06239608534742633
2228.0,0.05845100903601612
2224.0,0.05839459132580714
2220.0,0.06117106764971259
2216.0,0.06004031248500788
2212.0,0.0615114646974061
2208.0,0.058301409055001106
2204.0,0.06238502247138712
2200.0,0.06276552581015606
2196.0,0.05672825628962789
2192.0,0.06008441142837667
2188.0,0.0588090835897641
2184.0,0.0620282026748132
2180.0,0.05937290530404381
2176.0,0.0606095285838148
2172.0,0.05833649620744301
2168.0,0.05890835964311697
2164.0,0.06234219405988482
2160.0,0.06203210083979441
2156.0,0.054296271491527034
2152.0,0.058268931740962294
2148.0,0.05781446722547936
2144.0,0.055018473344227055
2140.0,0.055473435900338215
2136.0,0.057232493008162105
2132.0,0.05863803209259539
2128.0,0.05764634997251433
2124.0,0.055647850787859415
2120.0,0.05425965807309912
2116.0,0.052103886886418135
2112.0,0.059291080215449904
2108.0,0.05503052504642671
2104.0,0.05437070024857394
2100.0,0.05672312791119923
2096.0,0.05584729505991544
2092.0,0.055969977362473694
2088.0,0.05731488741883125
2084.0,0.055038423820230394
2080.0,0.053918810944667085
2076.0,0.055785392027201564
2072.0,0.05625074947941228
2068.0,0.05400448376565193
2064.0,0.054045327960524366
2060.0,0.05424728889209746
2056.0,0.05807210108400903
2052.0,0.059319306831282545
2048.0,0.05921872897571422
2044.0,0.05497767210507141
2040.0,0.05555909987204263
2036.0,0.05454462425036152
2032.0,0.060934374100208535
2028.0,0.056463590868564985
2024.0,0.0575363010743543
2020.0,0.05684668101260566
2016.0,0.05832785886025918
2012.0,0.056096544545139446
2008.0,0.05715983032315799
2004.0,0.05678838291275764
2000.0,0.054098867105355566
1996.0,0.059558502272331684
1992.0,0.06074911549476953
1988.0,0.061438954324363484
1984.0,0.06284470061786483
1980.0,0.06185455234930148
1976.0,0.06003926324545884
1972.0,0.06149788583190718
1968.0,0.0595765749418922
1964.0,0.062449048510047366
1960.0,0.060511337502960644
1956.0,0.05665463667099251
1952.0,0.06145643209454356
1948.0,0.06185200393901764
1944.0,0.05958411263145953
1940.0,0.06308146812058932
1936.0,0.06469945219964522
1932.0,0.06019862961895645
1928.0,0.06420067700736322
1924.0,0.06459361217701458
1920.0,0.06111997573372245
1916.0,0.06228800475281792
1912.0,0.06113259090714399
1908.0,0.062297607418516476
1904.0,0.06348231360093809
1900.0,0.06603338963147326
1896.0,0.062533313500311
1892.0,0.06080391857883865
1888.0,0.05771890311178401
1884.0,0.06275653982904161
1880.0,0.061550132180043904
1876.0,0.06462475260618486
1872.0,0.06478521304633238
1868.0,0.0612230157192459
1864.0,0.0651914217881418
1860.0,0.06411503405189414
1856.0,0.06410689157720433
1852.0,0.06365340989127266
1848.0,0.0667058169620177
1844.0,0.06607688188116019
1840.0,0.06538071977745774
1836.0,0.0674463719009018
1832.0,0.06537607185382477
1828.0,0.06577446428717383
1824.0,0.06679140646022902
1820.0,0.06544205986637386
1816.0,0.06388473108430671
1812.0,0.0701690094773565
1808.0,0.06894090486143237
1804.0,0.06492816506327392
1800.0,0.0661004117560001
1796.0,0.06654910273722346
1792.0,0.06632657596234712
1788.0,0.07087751410907396
1784.0,0.07402882718815143
1780.0,0.0727672336770555
1776.0,0.07618190873236569
1772.0,0.07340424708478681
1768.0,0.07605435375151745
1764.0,0.07507622123635596
1760.0,0.07848874325130357
1756.0,0.08222654434318567
1752.0,0.08325413626072767
1748.0,0.08573094527204486
1744.0,0.08484971563324345
1740.0,0.08957262553041154
1736.0,0.09283135298048081
1732.0,0.0933356336249655
1728.0,0.09179082375951463
1724.0,0.0975725203598263
1720.0,0.09999536726870002
1716.0,0.1007100867201109
1712.0,0.10257343729944142
1708.0,0.10560809817425573
1704.0,0.1121278530217285
1700.0,0.11267430899885322
1696.0,0.1182901364958921
1692.0,0.11383631062598558
1688.0,0.12067909329081958
1684.0,0.12534003918415876
1680.0,0.12798996476882987
1676.0,0.1252989254068244
1672.0,0.13145379621994
1668.0,0.13217942361787402
1664.0,0.13388695422572475
1660.0,0.13327700251987948
1656.0,0.13597880125511896
1652.0,0.13667089318093373
1648.0,0.13428207159628652
1644.0,0.13048730051857035
1640.0,0.13833442336493634
1636.0,0.1380965253891715
1632.0,0.1371371992088536
1628.0,0.13427297896988283
1624.0,0.13346695581020598
1620.0,0.1301072694441898
1616.0,0.13526790658319982
1612.0,0.13042768225797702
1608.0,0.13068423404692386
1604.0,0.12654575200173696
1600.0,0.12065271174346312
1596.0,0.12495173972284478
1592.0,0.12373161717619574
1588.0,0.1229039815233322
1584.0,0.1168298650464478
1580.0,0.11399077552564445
1576.0,0.11319846701575645
1572.0,0.1088564824081548
1568.0,0.10736567292018338
1564.0,0.10870019892228354
1560.0,0.10558530753096841
1556.0,0.10383902316806752
1552.0,0.10482662981701818
1548.0,0.10284815778633467
1544.0,0.10824669734620132
1540.0,0.10315255213035768
1536.0,0.1076044701420781
1532.0,0.10714482396760669
1528.0,0.10943293613825787
1524.0,0.11045298166260271
1520.0,0.11220441440781968
1516.0,0.1157622863447859
1512.0,0.11829098184544232
1508.0,0.12442682782264602
1504.0,0.13021068384754442
1500.0,0.12832634597084502
1496.0,0.13587294525820368
1492.0,0.14142526305439498
1488.0,0.15065836084577017
1484.0,0.1561831755898216
1480.0,0.15964076242356343
1476.0,0.16888028922644963
1472.0,0.17030228869007272
1468.0,0.17705172058836954
1464.0,0.18212899015824877
1460.0,0.18437307721231883
1456.0,0.1905037989057322
1452.0,0.19094317197167732
1448.0,0.19442518403680192
1444.0,0.19698413545581878
1440.0,0.20009783767329262
1436.0,0.2028216824887427
1432.0,0.19934501026848844
1428.0,0.19859285760054657
1424.0,0.2027664294890762
1420.0,0.19693615903300174
1416.0,0.20053967073320067
1412.0,0.2005251986116674
1408.0,0.1944013966671257
1404.0,0.19437825303781062
1400.0,0.19318448359185741
1396.0,0.1908853327346884
1392.0,0.18799267275686424
1388.0,0.18522819283818015
1384.0,0.1817871439061463
1380.0,0.17276051469781853
1376.0,0.17350269661678797
1372.0,0.16510623168442004
1368.0,0.1591482602808158
1364.0,0.15619192672736654
1360.0,0.14662282804109597
1356.0,0.13949559562210084
1352.0,0.13092025300347623
1348.0,0.13064314005563635
1344.0,0.11804457343184295
1340.0,0.11261245797050183
1336.0,0.10483689013350066
1332.0,0.10242308669563342
1328.0,0.09394900772066332
1324.0,0.09487561807737481
1320.0,0.08640542825480078
1316.0,0.0811283294654744
1312.0,0.0803372389691274
1308.0,0.07398360216065979
1304.0,0.07286717113756526
1300.0,0.0723290968788218
1296.0,0.0666782570744332
1292.0,0.06568546393401264
1288.0,0.06342742054422991
1284.0,0.06308074419666636
1280.0,0.06891408859342936
1276.0,0.05790378729690064
1272.0,0.06363079943266813
1268.0,0.061817849741876894
1264.0,0.060465296094811403
1260.0,0.06431778184350437
1256.0,0.06549195940046548
1252.0,0.06220351405892485
1248.0,0.06517189664803072
1244.0,0.06584388320420398
1240.0,0.07009696279442242
1236.0,0.07214907658410771
1232.0,0.0748765037099876
1228.0,0.07948153699583499
1224.0,0.08400747671515925
1220.0,0.09105536247757856
1216.0,0.0922638640496945
1212.0,0.1006531012755814
1208.0,0.11344704006707076
1204.0,0.11609514162013473
1200.0,0.1297833681500317
1196.0,0.1365207659146463
1192.0,0.15236646861003714
1188.0,0.16433937497065684
1184.0,0.1806723901972336
1180.0,0.19586679623559608
1176.0,0.21710011607374047
1172.0,0.2339580825834934
1168.0,0.25469100273451223
1164.0,0.27841286871942467
1160.0,0.2998737199085845
1156.0,0.3217776570591292
1152.0,0.34986643350670504
1148.0,0.3789899538691041
1144.0,0.4124336325386658
1140.0,0.44298669950160974
1136.0,0.4658563630965608
1132.0,0.4994888904615705
1128.0,0.528702545071452
1124.0,0.5615172470692735
1120.0,0.5891887427105374
1116.0,0.6227505649749188
1112.0,0.6499508809569948
1108.0,0.677630271863942
1104.0,0.7058074631541998
1100.0,0.728523832237819
1096.0,0.7573546253514164
1092.0,0.7754375633074337
1088.0,0.798691166249614
1084.0,0.8130266275214411
1080.0,0.8263154430400725
1076.0,0.8321233246269533
1072.0,0.8410822473155973
1068.0,0.8427931609156595
1064.0,0.8372055190712604
1060.0,0.8320483522884474
1056.0,0.8248207142802187
1052.0,0.8083641421051088
1048.0,0.7890186242641756
1044.0,0.7715057147397358
1040.0,0.7473678946251058
1036.0,0.7157857572622429
1032.0,0.6885229852087617
1028.0,0.655537857136315
1024.0,0.6238683305474744
1020.0,0.5848969038087181
1016.0,0.5529974688273607
1012.0,0.5157687386561929
1008.0,0.47676137751880215
1004.0,0.440501414090368
1000.0,0.4041868029032182
996.0,0.3755675979225299
992.0,0.33839659948753564
988.0,0.3093488340953911
984.0,0.2848995184860408
980.0,0.2560872248441006
976.0,0.23069858823500314
972.0,0.20842140769684672
968.0,0.18760016064136026
964.0,0.16756580422529316
960.0,0.15608241698005013
956.0,0.13936684410054465
952.0,0.13481099174734515
948.0,0.11807818740608195
944.0,0.11359396168395147
940.0,0.10893576175159778
936.0,0.10412605625935549
932.0,0.10356806306165942
928.0,0.10460574839484348
924.0,0.10726743177330147
920.0,0.1069878521544425
916.0,0.11004905134245344
912.0,0.11495735104659495
908.0,0.1189782910253238
904.0,0.1222396890473353
900.0,0.12851145201216704
896.0,0.13535267261062697
892.0,0.136685560095019
888.0,0.13914407220252328
884.0,0.14037697471513055
880.0,0.14201840139477942
876.0,0.1405589598537966
872.0,0.13816380725894867
868.0,0.132899627111261
864.0,0.12405636977149558
860.0,0.12191150773256296
856.0,0.11685609368088559
852.0,0.10850509114334549
848.0,0.10502308330811333
844.0,0.0952706910858178
840.0,0.08635392820656694
836.0,0.08668131218902149
832.0,0.07931052207855228
828.0,0.07518156506806846
824.0,0.0676190139541291
820.0,0.06713381999164214
816.0,0.06480530074067768
812.0,0.06301562996278808
808.0,0.06292724930762712
804.0,0.05845146860251646
800.0,0.05822408980244346
796.0,0.06131907630282031
792.0,0.05701701088974081
788.0,0.05979588331659084
784.0,0.053071778771612475
780.0,0.05602966817374561
776.0,0.05873162846578308
772.0,0.05756566674810803
768.0,0.05917190215325325
764.0,0.05535718942128567
760.0,0.05637120863304412
756.0,0.05137561676352071
752.0,0.053340440009641714
748.0,0.05728643510455507
744.0,0.055037211647693644
740.0,0.058092008602414466
736.0,0.055871162402713226
732.0,0.05768929260203249
728.0,0.055016047757528504
724.0,0.05473742498661255
720.0,0.05917395557302629
716.0,0.05828686788595667
712.0,0.057325238099289
708.0,0.05917197810738728
704.0,0.05945907183849055
700.0,0.060149045946237045
696.0,0.05738413959292281
692.0,0.0567459567040266
688.0,0.058545378636435254
684.0,0.059371680577110314
680.0,0.056219602859262675
676.0,0.054642694479809774
672.0,0.060139512184656296
668.0,0.06201526635769234
664.0,0.060031182073582406
660.0,0.0594898055169487
656.0,0.06060427528035272
652.0,0.060887098826249174
